"","site","year","Tmin","Tmax","Prcp"
"194","BAS",1997,7.40325114155251,17.4813287671233,881.111666666667
"195","BAS",1998,6.42148401826484,16.4972054794521,776.216666666667
"196","BAS",1999,6.49758904109589,15.828803652968,887.171666666667
"197","BAS",2000,6.50882058287796,16.7684972677596,974.741666666667
"198","BAS",2001,6.54624657534247,16.601397260274,719.768333333333
"199","BAS",2002,7.10103196347032,16.1396392694064,1192.85833333333
"200","BAS",2003,7.51571689497717,16.769401826484,997.045
"201","BAS",2004,6.1381693989071,16.4949908925319,772.99
"202","BAS",2005,6.16628767123288,15.7709452054795,891.471666666667
"203","BAS",2006,7.34919634703196,17.0891278538813,871.538333333333
"204","BAS",2007,6.11503196347032,16.2630821917808,1056.49
"205","BAS",2008,6.18330601092896,15.6550956284153,1308.69833333333
"206","BAS",2009,6.85272146118721,16.5772876712329,1211.26833333333
"207","BAS",2010,5.9607397260274,15.048497716895,1094.935
"208","BAS",2011,7.5353196347032,17.3217899543379,1074.17333333333
"209","BAS",2012,6.75626138433516,16.7429508196721,1120.79166666667
"210","BAS",2013,6.48475799086758,15.4895799086758,1537.10666666667
"211","BAS",2014,7.45875799086758,16.7208949771689,1469.07833333333
"212","BAS",2015,7.29139726027397,17.2383561643836,1230.90333333333
"213","BAS",2016,6.91658469945355,16.4692486338798,1098.91166666667
"214","BAS",2017,6.88977625570776,17.251100456621,1162.065
"215","BAS",2018,7.23902739726027,16.3253789954338,1436.59
"216","BAS",2019,6.7795799086758,17.1066712328767,1331.39166666667
"217","BAS",2020,7.29422131147541,17.5236338797814,1107.77666666667
"218","BAS",2021,6.74681735159817,17.0322146118721,691.618333333333
"219","BAS",2022,8.11348401826484,19.3046438356164,495.711666666667
"220","CED",1950,3.83276712328767,14.7665114155251,304.858333333333
"221","CED",1951,3.0643196347032,12.8037625570776,632.191666666667
"222","CED",1952,3.62434426229508,14.254927140255,415.661666666667
"223","CED",1953,3.54819178082192,14.3159132420091,329.841666666667
"224","CED",1954,3.14792237442922,13.9683835616438,363.885
"225","CED",1955,4.74769406392694,14.6938493150685,545.61
"226","CED",1956,2.38177595628415,12.8648907103825,438.031666666667
"227","CED",1957,3.19339726027397,13.8433561643836,501.54
"228","CED",1958,3.88075799086758,14.0839223744292,392.025
"229","CED",1959,3.95116438356164,13.395894977169,748.521666666667
"230","CED",1960,3.65233151183971,13.6206693989071,639.618333333333
"231","CED",1961,2.54610502283105,15.4833287671233,459.403333333333
"232","CED",1962,2.10628310502283,14.3643333333333,593.135
"233","CED",1963,1.77593607305936,13.4203789954338,600.558333333333
"234","CED",1964,2.28081511839709,15.0089344262295,455.538333333333
"235","CED",1965,1.91256164383562,14.1658356164384,592.093333333333
"236","CED",1966,2.43705479452055,14.521698630137,554.03
"237","CED",1967,1.72024200913242,14.867803652968,457.19
"238","CED",1968,2.15920309653916,14.4907604735883,553.213333333333
"239","CED",1969,1.57792237442922,12.7775433789954,781.003333333333
"240","CED",1970,1.38461187214612,14.3827397260274,472.82
"241","CED",1971,1.27145662100457,12.8791735159817,767.078333333333
"242","CED",1972,1.39777322404372,12.4424544626594,716.451666666667
"243","CED",1973,1.65560730593607,14.1925342465753,462.643333333333
"244","CED",1974,1.70744292237443,13.6077351598174,583.921666666667
"245","CED",1975,1.75521917808219,13.7419360730594,633.113333333333
"246","CED",1976,1.57201275045537,13.4342349726776,562.79
"247","CED",1977,1.92149315068493,13.5805433789954,720.401666666667
"248","CED",1978,1.50746118721461,14.0959452054795,408.121666666667
"249","CED",1979,2.38074429223744,14.1367488584475,592.353333333333
"250","CED",1980,1.47995446265938,14.3235018214936,488.07
"251","CED",1981,1.99615068493151,15.1930639269406,400.185
"252","CED",1982,2.88597260273973,14.6043515981735,595.986666666667
"253","CED",1983,2.8313698630137,15.5460913242009,324.378333333333
"254","CED",1984,2.09847905282332,13.5085336976321,573.506666666667
"255","CED",1985,3.31154794520548,14.8489452054795,377.338333333333
"256","CED",1986,2.76851141552511,14.6292648401826,553.85
