"","variable","estimate_healthy","estimate_damaged","std_error_healthy","std_error_damaged","df_healthy","df_damaged","t_val_healthy","t_val_damaged","p_val_healthy","p_val_damaged","ci_lower_healthy","ci_upper_healthy","ci_lower_damaged","ci_upper_damaged"
"11","chlor_b_fw_22",450.301257488204,450.270604145431,27.7258906266171,0.812208669563584,34.1508345189196,47.4067079696864,16.2411827829946,-0.03774072343981,1.24156096923365e-17,0.970052889090547,408.985123581074,490.039311897,NA,NA
"12","total_chl_fw_22",1402.80209210158,1401.70460686322,106.023221377422,2.63892382414384,24.7412452726601,45.0123144685451,13.2310834728167,-0.415883637230929,1.01134047083196e-12,0.679471320302,1193.35280302167,1555.75121520665,NA,NA
"13","xc_fw_22",54.3280907994346,54.3075956186508,2.69102279567651,0.0813857056030254,36.5873752583693,48.267311574765,20.1886401284745,-0.251827770391558,1.99825141637851e-21,0.802243381812546,50.0412853548638,57.559773974027,NA,NA
"14","chla_chlb_22",2.07887705173011,2.07727207152755,0.0879126175318616,0.00191686876801468,19.9790666798851,44.0654518776402,23.6470840033477,-0.837292687607887,4.42775542656691e-16,0.406946342640944,1.87556609590653,2.19956124897733,NA,NA
"15","chl_xc_22",25.7969308206824,25.7813440731611,1.26359817040944,0.0276645385191601,20.0347472075467,44.054547980331,20.4154543942743,-0.563419755239621,7.0208040720422e-15,0.576005833495433,23.0716800216049,27.7197527658865,NA,NA
"16","leaf_d13c",-28.4305788404467,-28.433857395221,0.39731177263288,0.0120866062603559,37.2701292592109,48.5134351426126,-71.5573531890201,-0.271255198002582,1.64193146110955e-41,0.787345671233614,-29.0649652661028,-27.9649772716913,NA,NA
"17","leaf_d15n",-2.86926333415491,-2.87944891000885,0.384322636211094,0.0109970026902376,32.6806086365958,46.9611978442881,-7.4657672065377,-0.926213818514753,1.48412090176252e-08,0.359070522642851,-3.70995078174554,-2.55294442126721,NA,NA
"18","leaf_d18o_corrected",20.0950159128505,20.0810111339184,0.541395926806272,0.0119917607254666,20.4165502607163,44.1422435646629,37.1170430324297,-1.16786677558878,3.21150498245168e-20,0.24912990436044,18.7442662925597,20.7247787658971,NA,NA
"19","mean_1980",857.499158377194,861.475765316752,250.127821250788,9.3741576348465,34.3370942633768,34.3320418837583,3.42824382385449,0.424209523080264,0.00159520553420421,0.674059447603051,678.803019151016,1222.99117621153,NA,NA
"20","mean_05",929.403372227308,921.023812729823,165.290849511677,6.0306255331008,33.136785701165,32.3563954607571,5.62283620038899,-1.389500882038,2.89373180058784e-06,0.174168674916595,538.33900685764,927.53433953926,NA,NA
"21","Rt12",0.753213464730028,0.75647808114918,0.0669132318409012,0.0023576961720657,31.7960305242938,30.4989540363981,11.2565697995418,1.38466374837911,1.26228168430498e-12,0.176202410352888,0.744601058602688,0.914909911052719,NA,NA
"22","Rt17",0.866394909766191,0.866921957129436,0.0699895771428496,0.00246974983180187,31.4621859454874,30.0348774778935,12.3789133344508,0.213401113124316,1.24561803769276e-13,0.832456089535462,0.789949463360342,0.967554604151236,NA,NA
"23","Rt22",0.764086932603795,0.757587030034089,0.049377271913296,0.00194047121674374,32.9999999999563,32.9999999997902,15.4744663485154,-3.34965162771855,1.09330660066685e-16,0.00203624516209437,0.565179341363009,0.658427660578328,NA,NA
"24","Rs12",0.990503760915098,0.987852881476753,0.0895305249718631,0.00324534984250875,32.5870166316526,31.5273325601085,11.0633078631716,-0.816823937938127,1.43026507872565e-12,0.420158731661775,0.821270902110665,1.03543186767822,NA,NA
"25","Rs17",0.917625284919589,0.915392129653594,0.123571848397132,0.00424257396354245,29.4529231872304,30.2566087599325,7.42584412891961,-0.526368022145163,3.17343219638392e-08,0.602470119336422,0.701490544888256,1.02912074963004,NA,NA
