"","plot_id","lat","lon","year","MAP","T_max","T_min"
"80","ADO03",40.66694517,-1.68708864,1956,478.3,13.6356010928962,2.2251912568306
"81","ADO03",40.66694517,-1.68708864,1957,498.72,14.9081917808219,2.97498630136986
"82","ADO03",40.66694517,-1.68708864,1958,430.92,15.0081917808219,3.94375342465753
"83","ADO03",40.66694517,-1.68708864,1959,715.01,14.3597808219178,4.1707397260274
"84","ADO03",40.66694517,-1.68708864,1960,716.26,14.430218579235,3.79773224043716
"85","ADO03",40.66694517,-1.68708864,1961,512.84,16.6062191780822,2.184
"86","ADO03",40.66694517,-1.68708864,1962,557.18,15.4379178082192,1.63523287671233
"87","ADO03",40.66694517,-1.68708864,1963,695.29,14.2248219178082,1.41731506849315
"88","ADO03",40.66694517,-1.68708864,1964,507.68,16.0103278688525,1.49628415300546
"89","ADO03",40.66694517,-1.68708864,1965,559.63,15.0358904109589,1.51334246575342
"90","ADO03",40.66694517,-1.68708864,1966,594.75,15.222,2.1378904109589
"91","ADO03",40.66694517,-1.68708864,1967,441.02,15.6523287671233,1.05441095890411
"92","ADO03",40.66694517,-1.68708864,1968,511.09,15.3518306010929,1.78871584699454
"93","ADO03",40.66694517,-1.68708864,1969,846.77,13.469095890411,1.36671232876712
"94","ADO03",40.66694517,-1.68708864,1970,511.14,15.135397260274,0.802630136986301
"95","ADO03",40.66694517,-1.68708864,1971,795.71,13.5557808219178,0.823315068493151
"96","ADO03",40.66694517,-1.68708864,1972,650.4,13.2171038251366,1.3051912568306
"97","ADO03",40.66694517,-1.68708864,1973,446.61,15.0340547945205,0.965013698630137
"98","ADO03",40.66694517,-1.68708864,1974,564.23,14.5032328767123,1.36567123287671
"99","ADO03",40.66694517,-1.68708864,1975,643.39,14.6326849315068,1.31394520547945
"100","ADO03",40.66694517,-1.68708864,1976,633.74,14.5474863387978,1.15256830601093
"101","ADO03",40.66694517,-1.68708864,1977,680.62,14.3937534246575,1.83164383561644
"102","ADO03",40.66694517,-1.68708864,1978,489.15,14.9098904109589,1.13087671232877
"103","ADO03",40.66694517,-1.68708864,1979,676.33,14.8957808219178,2.15145205479452
"104","ADO03",40.66694517,-1.68708864,1980,456.52,15.2789617486339,0.921065573770492
"105","ADO03",40.66694517,-1.68708864,1981,433.85,16.3097808219178,1.32778082191781
"106","ADO03",40.66694517,-1.68708864,1982,569.9,15.5950410958904,2.40978082191781
"107","ADO03",40.66694517,-1.68708864,1983,349.24,16.5213150684932,1.77904109589041
"108","ADO03",40.66694517,-1.68708864,1984,580.48,14.3927595628415,1.32147540983607
"109","ADO03",40.66694517,-1.68708864,1985,428.14,15.7386849315068,2.34298630136986
"110","ADO03",40.66694517,-1.68708864,1986,579.42,15.1818904109589,2.23701369863014
"111","ADO03",40.66694517,-1.68708864,1987,529.16,15.8820547945205,2.93701369863014
"112","ADO03",40.66694517,-1.68708864,1988,586.39,15.7280327868852,2.02314207650273
"113","ADO03",40.66694517,-1.68708864,1989,586.7,16.4450684931507,3.08279452054795
"114","ADO03",40.66694517,-1.68708864,1990,412.67,16.4117260273973,2.69021917808219
"115","ADO03",40.66694517,-1.68708864,1991,515.72,15.2307945205479,1.97967123287671
"116","ADO03",40.66694517,-1.68708864,1992,395.88,15.6551366120219,1.45213114754098
"117","ADO03",40.66694517,-1.68708864,1993,468.64,15.2532602739726,1.14561643835616
"118","ADO03",40.66694517,-1.68708864,1994,357.26,17.174,2.55304109589041
"119","ADO03",40.66694517,-1.68708864,1995,460.37,16.7243561643836,2.28920547945205
"120","ADO03",40.66694517,-1.68708864,1996,656.57,15.3995628415301,2.05071038251366
"121","ADO03",40.66694517,-1.68708864,1997,607.07,16.5921095890411,2.97386301369863
"122","ADO03",40.66694517,-1.68708864,1998,456.57,16.1562191780822,2.14747945205479
"123","ADO03",40.66694517,-1.68708864,1999,538.77,15.679095890411,2.12208219178082
"124","ADO03",40.66694517,-1.68708864,2000,468.71,16.4094535519126,1.78803278688525
"125","ADO03",40.66694517,-1.68708864,2001,337.01,16.1362465753425,2.2093698630137
"126","ADO03",40.66694517,-1.68708864,2002,624.75,16.0764931506849,2.95832876712329
"127","ADO03",40.66694517,-1.68708864,2003,593.36,16.3700547945205,3.0581095890411
"128","ADO03",40.66694517,-1.68708864,2004,511.72,15.9887704918033,2.15010928961749
"129","ADO03",40.66694517,-1.68708864,2005,354.26,16.5967671232877,1.66493150684932
"130","ADO03",40.66694517,-1.68708864,2006,505.22,17.1424383561644,3.27912328767123
"131","ADO03",40.66694517,-1.68708864,2007,451.66,16.1483561643836,2.03109589041096
"132","ADO03",40.66694517,-1.68708864,2008,644.05,15.645737704918,2.31846994535519
"133","ADO03",40.66694517,-1.68708864,2009,431.24,17.3044383561644,3.09843835616438
"134","ADO03",40.66694517,-1.68708864,2010,653.67,15.3098356164384,2.63284931506849
"135","ADO03",40.66694517,-1.68708864,2011,443.2,17.4738904109589,3.12167123287671
"136","ADO03",40.66694517,-1.68708864,2012,418.43,16.6863387978142,2.3127868852459
"137","ADO03",40.66694517,-1.68708864,2013,573.3,15.3880273972603,2.34076712328767
"138","ADO03",40.66694517,-1.68708864,2014,523.2,16.7736712328767,3.48991780821918
"139","ADO03",40.66694517,-1.68708864,2015,408.21,17.7300821917808,3.25419178082192
"140","ADO03",40.66694517,-1.68708864,2016,478.94,16.964043715847,3.17234972677596
"141","ADO03",40.66694517,-1.68708864,2017,337.07,18.272602739726,2.77742465753425
"142","ADO03",40.66694517,-1.68708864,2018,723.75,16.1897808219178,3.39178082191781
"143","ADO03",40.66694517,-1.68708864,2019,422.17,17.3838630136986,2.83632876712329
"144","ADO03",40.66694517,-1.68708864,2020,559.86,17.2667759562842,3.57109289617486
"145","ADO03",40.66694517,-1.68708864,2021,569.92,16.5734520547945,2.9533698630137
"146","ADO03",40.66694517,-1.68708864,2022,421.72,18.2951780821918,3.98775342465753
"147","ADO01",40.66647493,-1.68720112,1950,336.59,15.6234520547945,3.4833698630137
"148","ADO01",40.66647493,-1.68720112,1951,646.14,13.3076164383562,2.39947945205479
"149","ADO01",40.66647493,-1.68720112,1952,502.06,14.7448087431694,2.20614754098361
"150","ADO01",40.66647493,-1.68720112,1953,335.74,15.1317260273973,3.10567123287671
"151","ADO01",40.66647493,-1.68720112,1954,380.61,14.6279178082192,2.7458904109589
"152","ADO01",40.66647493,-1.68720112,1955,629.26,15.3264383561644,4.48361643835616
"153","ADO01",40.66647493,-1.68720112,1956,484.91,13.4033333333333,2.03806010928962
"154","ADO01",40.66647493,-1.68720112,1957,505.33,14.675397260274,2.79082191780822
"155","ADO01",40.66647493,-1.68720112,1958,439.74,14.769397260274,3.75117808219178
"156","ADO01",40.66647493,-1.68720112,1959,724.32,14.1194246575342,3.97808219178082
"157","ADO01",40.66647493,-1.68720112,1960,729.47,14.1937978142077,3.60459016393443
"158","ADO01",40.66647493,-1.68720112,1961,522.75,16.3674794520548,2.00668493150685
"159","ADO01",40.66647493,-1.68720112,1962,568,15.2040273972603,1.45479452054795
"160","ADO01",40.66647493,-1.68720112,1963,707.51,13.9901369863014,1.23769863013699
"161","ADO01",40.66647493,-1.68720112,1964,517.65,15.7807103825137,1.32565573770492
"162","ADO01",40.66647493,-1.68720112,1965,572.34,14.8004109589041,1.33443835616438
"163","ADO01",40.66647493,-1.68720112,1966,605.98,14.9881643835616,1.95819178082192
"164","ADO01",40.66647493,-1.68720112,1967,450.61,15.4229863013699,0.883315068493151
"165","ADO01",40.66647493,-1.68720112,1968,522.61,15.1140163934426,1.6107650273224
"166","ADO01",40.66647493,-1.68720112,1969,861.37,13.2327123287671,1.1887397260274
"167","ADO01",40.66647493,-1.68720112,1970,521.35,14.902904109589,0.634246575342466
"168","ADO01",40.66647493,-1.68720112,1971,808.04,13.3191780821918,0.64627397260274
"169","ADO01",40.66647493,-1.68720112,1972,662.21,12.9763114754098,1.12560109289617
"170","ADO01",40.66647493,-1.68720112,1973,453.27,14.8025205479452,0.795616438356164
"171","ADO01",40.66647493,-1.68720112,1974,573.84,14.2690684931507,1.19057534246575
"172","ADO01",40.66647493,-1.68720112,1975,650.86,14.3971780821918,1.14019178082192
"173","ADO01",40.66647493,-1.68720112,1976,643.81,14.307650273224,0.980491803278689
"174","ADO01",40.66647493,-1.68720112,1977,693.28,14.1574520547945,1.65295890410959
"175","ADO01",40.66647493,-1.68720112,1978,499.98,14.6735616438356,0.956821917808219
"176","ADO01",40.66647493,-1.68720112,1979,688.17,14.6584657534247,1.97383561643836
"177","ADO01",40.66647493,-1.68720112,1980,465.81,15.0484699453552,0.75516393442623
"178","ADO01",40.66647493,-1.68720112,1981,439.29,16.0739726027397,1.15854794520548
"179","ADO01",40.66647493,-1.68720112,1982,580.24,15.356904109589,2.2353698630137
"180","ADO01",40.66647493,-1.68720112,1983,353.56,16.2875616438356,1.61772602739726
"181","ADO01",40.66647493,-1.68720112,1984,594.92,14.1541803278689,1.15409836065574
"182","ADO01",40.66647493,-1.68720112,1985,437.11,15.5038356164384,2.18457534246575
"183","ADO01",40.66647493,-1.68720112,1986,586.93,14.949095890411,2.06602739726027
"184","ADO01",40.66647493,-1.68720112,1987,537.19,15.6506575342466,2.76575342465753
"185","ADO01",40.66647493,-1.68720112,1988,596.61,15.4920218579235,1.85573770491803
"186","ADO01",40.66647493,-1.68720112,1989,595.66,16.2028493150685,2.91819178082192
"187","ADO01",40.66647493,-1.68720112,1990,419.58,16.1704109589041,2.51709589041096
"188","ADO01",40.66647493,-1.68720112,1991,521.18,14.9935890410959,1.81084931506849
"189","ADO01",40.66647493,-1.68720112,1992,401.84,15.4192076502732,1.28674863387978
"190","ADO01",40.66647493,-1.68720112,1993,477.07,15.0181369863014,0.977260273972603
"191","ADO01",40.66647493,-1.68720112,1994,363.99,16.938904109589,2.38802739726027
"192","ADO01",40.66647493,-1.68720112,1995,467.36,16.4887945205479,2.12465753424658
"193","ADO01",40.66647493,-1.68720112,1996,665.89,15.1621038251366,1.88371584699454
"194","ADO01",40.66647493,-1.68720112,1997,617.8,16.3555616438356,2.80904109589041
"195","ADO01",40.66647493,-1.68720112,1998,463.55,15.9230410958904,1.98145205479452
"196","ADO01",40.66647493,-1.68720112,1999,545.93,15.447397260274,1.9553698630137
"197","ADO01",40.66647493,-1.68720112,2000,475.49,16.1739617486339,1.62368852459016
"198","ADO01",40.66647493,-1.68720112,2001,343.33,15.9038904109589,2.04257534246575
"199","ADO01",40.66647493,-1.68720112,2002,634.53,15.8374246575342,2.78671232876712
"200","ADO01",40.66647493,-1.68720112,2003,603.65,16.1331506849315,2.88934246575342
"201","ADO01",40.66647493,-1.68720112,2004,518.06,15.7573770491803,1.97926229508197
"202","ADO01",40.66647493,-1.68720112,2005,359.12,16.3608767123288,1.50616438356164
"203","ADO01",40.66647493,-1.68720112,2006,513.32,16.9076712328767,3.12065753424658
"204","ADO01",40.66647493,-1.68720112,2007,459.91,15.9144931506849,1.87452054794521
"205","ADO01",40.66647493,-1.68720112,2008,655.45,15.4047267759563,2.16232240437158
"206","ADO01",40.66647493,-1.68720112,2009,439.58,17.0662739726027,2.94391780821918
"207","ADO01",40.66647493,-1.68720112,2010,666.02,15.0686575342466,2.46969863013699
"208","ADO01",40.66647493,-1.68720112,2011,453.15,17.234602739726,2.96917808219178
"209","ADO01",40.66647493,-1.68720112,2012,425.63,16.4506284153005,2.15833333333333
"210","ADO01",40.66647493,-1.68720112,2013,585.46,15.1492876712329,2.17994520547945
"211","ADO01",40.66647493,-1.68720112,2014,535.52,16.5344657534247,3.32887671232877
"212","ADO01",40.66647493,-1.68720112,2015,415.88,17.4947945205479,3.10241095890411
"213","ADO01",40.66647493,-1.68720112,2016,491.03,16.7255464480874,3.01478142076503
"214","ADO01",40.66647493,-1.68720112,2017,341.99,18.0362739726027,2.62794520547945
"215","ADO01",40.66647493,-1.68720112,2018,735.61,15.9495890410959,3.22983561643836
"216","ADO01",40.66647493,-1.68720112,2019,429.45,17.1461095890411,2.67975342465753
"217","ADO01",40.66647493,-1.68720112,2020,570.04,17.0287158469945,3.41497267759563
"218","ADO01",40.66647493,-1.68720112,2021,578.87,16.3382465753425,2.80167123287671
"219","ADO01",40.66647493,-1.68720112,2022,430.69,18.0614246575342,3.84035616438356
"220","CED01",40.41361725,-0.77157879,1950,303.87,14.7974794520548,3.8681095890411
"221","CED01",40.41361725,-0.77157879,1951,629.85,12.8346849315068,3.09983561643836
"222","CED01",40.41361725,-0.77157879,1952,414.06,14.2851639344262,3.65825136612022
"223","CED01",40.41361725,-0.77157879,1953,328.98,14.3457534246575,3.58216438356164
"224","CED01",40.41361725,-0.77157879,1954,362.95,13.9984109589041,3.18249315068493
"225","CED01",40.41361725,-0.77157879,1955,543.48,14.7241643835616,4.78241095890411
"226","CED01",40.41361725,-0.77157879,1956,436.78,12.8953278688525,2.41691256830601
"227","CED01",40.41361725,-0.77157879,1957,500.11,13.8735068493151,3.22797260273973
"228","CED01",40.41361725,-0.77157879,1958,390.42,14.1147671232877,3.91706849315068
"229","CED01",40.41361725,-0.77157879,1959,746.26,13.4265753424658,3.98778082191781
"230","CED01",40.41361725,-0.77157879,1960,637.3,13.6514207650273,3.68931693989071
"231","CED01",40.41361725,-0.77157879,1961,457.62,15.5139178082192,2.5806301369863
"232","CED01",40.41361725,-0.77157879,1962,590.97,14.3948767123288,2.14120547945205
"233","CED01",40.41361725,-0.77157879,1963,597.86,13.4510684931507,1.81150684931507
"234","CED01",40.41361725,-0.77157879,1964,453.75,15.0395081967213,2.31530054644809
"235","CED01",40.41361725,-0.77157879,1965,589.89,14.196602739726,1.94723287671233
"236","CED01",40.41361725,-0.77157879,1966,551.73,14.5526849315068,2.47106849315068
"237","CED01",40.41361725,-0.77157879,1967,455.39,14.8983561643836,1.75375342465753
"238","CED01",40.41361725,-0.77157879,1968,551.35,14.5219398907104,2.19344262295082
"239","CED01",40.41361725,-0.77157879,1969,778.26,12.8087671232877,1.61150684931507
"240","CED01",40.41361725,-0.77157879,1970,470.64,14.4135068493151,1.41786301369863
"241","CED01",40.41361725,-0.77157879,1971,764.15,12.9101643835616,1.30528767123288
"242","CED01",40.41361725,-0.77157879,1972,713.44,12.4742896174863,1.43275956284153
"243","CED01",40.41361725,-0.77157879,1973,461.19,14.2233424657534,1.68942465753425
"244","CED01",40.41361725,-0.77157879,1974,582.06,13.639095890411,1.74235616438356
"245","CED01",40.41361725,-0.77157879,1975,631.13,13.7730410958904,1.78997260273973
"246","CED01",40.41361725,-0.77157879,1976,560.76,13.4654644808743,1.60650273224044
"247","CED01",40.41361725,-0.77157879,1977,717.21,13.6115616438356,1.95632876712329
"248","CED01",40.41361725,-0.77157879,1978,406.47,14.1272876712329,1.54232876712329
"249","CED01",40.41361725,-0.77157879,1979,590.17,14.1684109589041,2.41509589041096
"250","CED01",40.41361725,-0.77157879,1980,486.38,14.3539617486339,1.51360655737705
"251","CED01",40.41361725,-0.77157879,1981,398.8,15.2240273972603,2.02969863013699
"252","CED01",40.41361725,-0.77157879,1982,593.78,14.6354246575342,2.92052054794521
"253","CED01",40.41361725,-0.77157879,1983,323.6,15.5770136986301,2.86515068493151
"254","CED01",40.41361725,-0.77157879,1984,571.82,13.5396448087432,2.13311475409836
"255","CED01",40.41361725,-0.77157879,1985,375.66,14.8794794520548,3.34586301369863
"256","CED01",40.41361725,-0.77157879,1986,551.89,14.660602739726,2.80175342465753
"257","CED01",40.41361725,-0.77157879,1987,526.41,15.2260273972603,3.2858904109589
"258","CED01",40.41361725,-0.77157879,1988,596.3,14.9459836065574,2.62043715846995
"259","CED01",40.41361725,-0.77157879,1989,630.28,15.2568493150685,3.56123287671233
"260","CED01",40.41361725,-0.77157879,1990,457.35,15.304602739726,2.92865753424658
"261","CED01",40.41361725,-0.77157879,1991,448.89,14.3053424657534,2.16597260273973
"262","CED01",40.41361725,-0.77157879,1992,401.1,14.6431967213115,2.13237704918033
"263","CED01",40.41361725,-0.77157879,1993,353.17,14.4821095890411,1.57301369863014
"264","CED01",40.41361725,-0.77157879,1994,399.39,16.4785205479452,3.03583561643836
"265","CED01",40.41361725,-0.77157879,1995,338.15,15.8809315068493,2.7801095890411
"266","CED01",40.41361725,-0.77157879,1996,581.17,14.6255191256831,2.48508196721311
"267","CED01",40.41361725,-0.77157879,1997,543.13,15.7403561643836,3.57591780821918
"268","CED01",40.41361725,-0.77157879,1998,471.99,15.4841369863014,2.50504109589041
"269","CED01",40.41361725,-0.77157879,1999,456.71,15.0768219178082,2.5741095890411
"270","CED01",40.41361725,-0.77157879,2000,464,15.7552459016393,2.45275956284153
"271","CED01",40.41361725,-0.77157879,2001,348.44,15.6412054794521,2.7267397260274
"272","CED01",40.41361725,-0.77157879,2002,657.91,15.2705205479452,3.33290410958904
"273","CED01",40.41361725,-0.77157879,2003,611.46,15.5306575342466,3.54808219178082
"274","CED01",40.41361725,-0.77157879,2004,444.06,15.2325683060109,2.5542349726776
"275","CED01",40.41361725,-0.77157879,2005,371.75,15.5411506849315,2.42846575342466
"276","CED01",40.41361725,-0.77157879,2006,435.09,16.3044931506849,3.93120547945205
"277","CED01",40.41361725,-0.77157879,2007,517.77,15.3309315068493,2.84712328767123
"278","CED01",40.41361725,-0.77157879,2008,704.95,14.4740983606557,3.02887978142076
"279","CED01",40.41361725,-0.77157879,2009,462.42,16.0334520547945,3.58008219178082
"280","CED01",40.41361725,-0.77157879,2010,645.31,14.0945205479452,2.83613698630137
"281","CED01",40.41361725,-0.77157879,2011,545.85,16.1292054794521,3.79879452054795
"282","CED01",40.41361725,-0.77157879,2012,499.52,15.7142349726776,3.12390710382514
"283","CED01",40.41361725,-0.77157879,2013,599.43,14.405397260274,2.86202739726027
"284","CED01",40.41361725,-0.77157879,2014,468.26,15.8488219178082,4.0906301369863
"285","CED01",40.41361725,-0.77157879,2015,538.09,16.3408493150685,4.07706849315069
"286","CED01",40.41361725,-0.77157879,2016,478.76,15.7819398907104,3.75784153005464
"287","CED01",40.41361725,-0.77157879,2017,398.75,16.7943835616438,3.60947945205479
"288","CED01",40.41361725,-0.77157879,2018,840.52,15.0230684931507,3.76002739726027
"289","CED01",40.41361725,-0.77157879,2019,424.25,16.309698630137,3.33679452054795
"290","CED01",40.41361725,-0.77157879,2020,736.12,16.2445081967213,4.07095628415301
"291","CED01",40.41361725,-0.77157879,2021,605.54,15.3285479452055,3.71567123287671
"292","CED01",40.41361725,-0.77157879,2022,572.18,17.2081643835616,4.96994520547945
"293","CED06",40.41433232,-0.77208453,1950,303.87,14.7974794520548,3.8681095890411
"294","CED06",40.41433232,-0.77208453,1951,629.85,12.8346849315068,3.09983561643836
"295","CED06",40.41433232,-0.77208453,1952,414.06,14.2851639344262,3.65825136612022
"296","CED06",40.41433232,-0.77208453,1953,328.98,14.3457534246575,3.58216438356164
"297","CED06",40.41433232,-0.77208453,1954,362.95,13.9984109589041,3.18249315068493
"298","CED06",40.41433232,-0.77208453,1955,543.48,14.7241643835616,4.78241095890411
"299","CED06",40.41433232,-0.77208453,1956,436.78,12.8953278688525,2.41691256830601
"300","CED06",40.41433232,-0.77208453,1957,500.11,13.8735068493151,3.22797260273973
"301","CED06",40.41433232,-0.77208453,1958,390.42,14.1147671232877,3.91706849315068
"302","CED06",40.41433232,-0.77208453,1959,746.26,13.4265753424658,3.98778082191781
"303","CED06",40.41433232,-0.77208453,1960,637.3,13.6514207650273,3.68931693989071
"304","CED06",40.41433232,-0.77208453,1961,457.62,15.5139178082192,2.5806301369863
"305","CED06",40.41433232,-0.77208453,1962,590.97,14.3948767123288,2.14120547945205
"306","CED06",40.41433232,-0.77208453,1963,597.86,13.4510684931507,1.81150684931507
"307","CED06",40.41433232,-0.77208453,1964,453.75,15.0395081967213,2.31530054644809
"308","CED06",40.41433232,-0.77208453,1965,589.89,14.196602739726,1.94723287671233
"309","CED06",40.41433232,-0.77208453,1966,551.73,14.5526849315068,2.47106849315068
"310","CED06",40.41433232,-0.77208453,1967,455.39,14.8983561643836,1.75375342465753
"311","CED06",40.41433232,-0.77208453,1968,551.35,14.5219398907104,2.19344262295082
"312","CED06",40.41433232,-0.77208453,1969,778.26,12.8087671232877,1.61150684931507
"313","CED06",40.41433232,-0.77208453,1970,470.64,14.4135068493151,1.41786301369863
"314","CED06",40.41433232,-0.77208453,1971,764.15,12.9101643835616,1.30528767123288
"315","CED06",40.41433232,-0.77208453,1972,713.44,12.4742896174863,1.43275956284153
"316","CED06",40.41433232,-0.77208453,1973,461.19,14.2233424657534,1.68942465753425
"317","CED06",40.41433232,-0.77208453,1974,582.06,13.639095890411,1.74235616438356
"318","CED06",40.41433232,-0.77208453,1975,631.13,13.7730410958904,1.78997260273973
"319","CED06",40.41433232,-0.77208453,1976,560.76,13.4654644808743,1.60650273224044
"320","CED06",40.41433232,-0.77208453,1977,717.21,13.6115616438356,1.95632876712329
