"","plot_id","year","Tmin","Tmax","Prcp"
"69","ADO01",2018,3.22983561643836,15.9495890410959,735.61
"70","ADO01",2019,2.67975342465753,17.1461095890411,429.45
"71","ADO01",2020,3.41497267759563,17.0287158469945,570.04
"72","ADO01",2021,2.80167123287671,16.3382465753425,578.87
"73","ADO01",2022,3.84035616438356,18.0614246575342,430.69
"74","ADO02",1950,3.67279452054795,15.8628493150685,332.42
"75","ADO02",1951,2.58786301369863,13.5442465753425,636.1
"76","ADO02",1952,2.38614754098361,14.9798907103825,495.11
"77","ADO02",1953,3.28945205479452,15.3605205479452,330.17
"78","ADO02",1954,2.92586301369863,14.8554520547945,375
"79","ADO02",1955,4.66413698630137,15.556904109589,618.87
"80","ADO02",1956,2.2251912568306,13.6356010928962,478.3
"81","ADO02",1957,2.97498630136986,14.9081917808219,498.72
"82","ADO02",1958,3.94375342465753,15.0081917808219,430.92
"83","ADO02",1959,4.1707397260274,14.3597808219178,715.01
"84","ADO02",1960,3.79773224043716,14.430218579235,716.26
"85","ADO02",1961,2.184,16.6062191780822,512.84
"86","ADO02",1962,1.63523287671233,15.4379178082192,557.18
"87","ADO02",1963,1.41731506849315,14.2248219178082,695.29
"88","ADO02",1964,1.49628415300546,16.0103278688525,507.68
"89","ADO02",1965,1.51334246575342,15.0358904109589,559.63
"90","ADO02",1966,2.1378904109589,15.222,594.75
"91","ADO02",1967,1.05441095890411,15.6523287671233,441.02
"92","ADO02",1968,1.78871584699454,15.3518306010929,511.09
"93","ADO02",1969,1.36671232876712,13.469095890411,846.77
"94","ADO02",1970,0.802630136986301,15.135397260274,511.14
"95","ADO02",1971,0.823315068493151,13.5557808219178,795.71
"96","ADO02",1972,1.3051912568306,13.2171038251366,650.4
"97","ADO02",1973,0.965013698630137,15.0340547945205,446.61
"98","ADO02",1974,1.36567123287671,14.5032328767123,564.23
"99","ADO02",1975,1.31394520547945,14.6326849315068,643.39
"100","ADO02",1976,1.15256830601093,14.5474863387978,633.74
"101","ADO02",1977,1.83164383561644,14.3937534246575,680.62
"102","ADO02",1978,1.13087671232877,14.9098904109589,489.15
"103","ADO02",1979,2.15145205479452,14.8957808219178,676.33
"104","ADO02",1980,0.921065573770492,15.2789617486339,456.52
"105","ADO02",1981,1.32778082191781,16.3097808219178,433.85
"106","ADO02",1982,2.40978082191781,15.5950410958904,569.9
"107","ADO02",1983,1.77904109589041,16.5213150684932,349.24
"108","ADO02",1984,1.32147540983607,14.3927595628415,580.48
"109","ADO02",1985,2.34298630136986,15.7386849315068,428.14
"110","ADO02",1986,2.23701369863014,15.1818904109589,579.42
"111","ADO02",1987,2.93701369863014,15.8820547945205,529.16
"112","ADO02",1988,2.02314207650273,15.7280327868852,586.39
"113","ADO02",1989,3.08279452054795,16.4450684931507,586.7
"114","ADO02",1990,2.69021917808219,16.4117260273973,412.67
"115","ADO02",1991,1.97967123287671,15.2307945205479,515.72
"116","ADO02",1992,1.45213114754098,15.6551366120219,395.88
"117","ADO02",1993,1.14561643835616,15.2532602739726,468.64
"118","ADO02",1994,2.55304109589041,17.174,357.26
"119","ADO02",1995,2.28920547945205,16.7243561643836,460.37
"120","ADO02",1996,2.05071038251366,15.3995628415301,656.57
"121","ADO02",1997,2.97386301369863,16.5921095890411,607.07
"122","ADO02",1998,2.14747945205479,16.1562191780822,456.57
"123","ADO02",1999,2.12208219178082,15.679095890411,538.77
"124","ADO02",2000,1.78803278688525,16.4094535519126,468.71
"125","ADO02",2001,2.2093698630137,16.1362465753425,337.01
"126","ADO02",2002,2.95832876712329,16.0764931506849,624.75
"127","ADO02",2003,3.0581095890411,16.3700547945205,593.36
"128","ADO02",2004,2.15010928961749,15.9887704918033,511.72
"129","ADO02",2005,1.66493150684932,16.5967671232877,354.26
"130","ADO02",2006,3.27912328767123,17.1424383561644,505.22
"131","ADO02",2007,2.03109589041096,16.1483561643836,451.66
"132","ADO02",2008,2.31846994535519,15.645737704918,644.05
"133","ADO02",2009,3.09843835616438,17.3044383561644,431.24
"134","ADO02",2010,2.63284931506849,15.3098356164384,653.67
"135","ADO02",2011,3.12167123287671,17.4738904109589,443.2
"136","ADO02",2012,2.3127868852459,16.6863387978142,418.43
"137","ADO02",2013,2.34076712328767,15.3880273972603,573.3
"138","ADO02",2014,3.48991780821918,16.7736712328767,523.2
"139","ADO02",2015,3.25419178082192,17.7300821917808,408.21
"140","ADO02",2016,3.17234972677596,16.964043715847,478.94
"141","ADO02",2017,2.77742465753425,18.272602739726,337.07
"142","ADO02",2018,3.39178082191781,16.1897808219178,723.75
"143","ADO02",2019,2.83632876712329,17.3838630136986,422.17
"144","ADO02",2020,3.57109289617486,17.2667759562842,559.86
"145","ADO02",2021,2.9533698630137,16.5734520547945,569.92
"146","ADO02",2022,3.98775342465753,18.2951780821918,421.72
"147","ADO03",1950,3.67279452054795,15.8628493150685,332.42
"148","ADO03",1951,2.58786301369863,13.5442465753425,636.1
"149","ADO03",1952,2.38614754098361,14.9798907103825,495.11
"150","ADO03",1953,3.28945205479452,15.3605205479452,330.17
"151","ADO03",1954,2.92586301369863,14.8554520547945,375
"152","ADO03",1955,4.66413698630137,15.556904109589,618.87
"153","ADO03",1956,2.2251912568306,13.6356010928962,478.3
"154","ADO03",1957,2.97498630136986,14.9081917808219,498.72
"155","ADO03",1958,3.94375342465753,15.0081917808219,430.92
"156","ADO03",1959,4.1707397260274,14.3597808219178,715.01
"157","ADO03",1960,3.79773224043716,14.430218579235,716.26
"158","ADO03",1961,2.184,16.6062191780822,512.84
"159","ADO03",1962,1.63523287671233,15.4379178082192,557.18
"160","ADO03",1963,1.41731506849315,14.2248219178082,695.29
"161","ADO03",1964,1.49628415300546,16.0103278688525,507.68
"162","ADO03",1965,1.51334246575342,15.0358904109589,559.63
"163","ADO03",1966,2.1378904109589,15.222,594.75
"164","ADO03",1967,1.05441095890411,15.6523287671233,441.02
"165","ADO03",1968,1.78871584699454,15.3518306010929,511.09
"166","ADO03",1969,1.36671232876712,13.469095890411,846.77
"167","ADO03",1970,0.802630136986301,15.135397260274,511.14
"168","ADO03",1971,0.823315068493151,13.5557808219178,795.71
"169","ADO03",1972,1.3051912568306,13.2171038251366,650.4
"170","ADO03",1973,0.965013698630137,15.0340547945205,446.61
"171","ADO03",1974,1.36567123287671,14.5032328767123,564.23
"172","ADO03",1975,1.31394520547945,14.6326849315068,643.39
"173","ADO03",1976,1.15256830601093,14.5474863387978,633.74
"174","ADO03",1977,1.83164383561644,14.3937534246575,680.62
"175","ADO03",1978,1.13087671232877,14.9098904109589,489.15
"176","ADO03",1979,2.15145205479452,14.8957808219178,676.33
"177","ADO03",1980,0.921065573770492,15.2789617486339,456.52
"178","ADO03",1981,1.32778082191781,16.3097808219178,433.85
"179","ADO03",1982,2.40978082191781,15.5950410958904,569.9
"180","ADO03",1983,1.77904109589041,16.5213150684932,349.24
"181","ADO03",1984,1.32147540983607,14.3927595628415,580.48
"182","ADO03",1985,2.34298630136986,15.7386849315068,428.14
"183","ADO03",1986,2.23701369863014,15.1818904109589,579.42
"184","ADO03",1987,2.93701369863014,15.8820547945205,529.16
"185","ADO03",1988,2.02314207650273,15.7280327868852,586.39
"186","ADO03",1989,3.08279452054795,16.4450684931507,586.7
"187","ADO03",1990,2.69021917808219,16.4117260273973,412.67
"188","ADO03",1991,1.97967123287671,15.2307945205479,515.72
"189","ADO03",1992,1.45213114754098,15.6551366120219,395.88
"190","ADO03",1993,1.14561643835616,15.2532602739726,468.64
"191","ADO03",1994,2.55304109589041,17.174,357.26
"192","ADO03",1995,2.28920547945205,16.7243561643836,460.37
"193","ADO03",1996,2.05071038251366,15.3995628415301,656.57
"194","ADO03",1997,2.97386301369863,16.5921095890411,607.07
"195","ADO03",1998,2.14747945205479,16.1562191780822,456.57
"196","ADO03",1999,2.12208219178082,15.679095890411,538.77
"197","ADO03",2000,1.78803278688525,16.4094535519126,468.71
"198","ADO03",2001,2.2093698630137,16.1362465753425,337.01
"199","ADO03",2002,2.95832876712329,16.0764931506849,624.75
"200","ADO03",2003,3.0581095890411,16.3700547945205,593.36
"201","ADO03",2004,2.15010928961749,15.9887704918033,511.72
"202","ADO03",2005,1.66493150684932,16.5967671232877,354.26
"203","ADO03",2006,3.27912328767123,17.1424383561644,505.22
"204","ADO03",2007,2.03109589041096,16.1483561643836,451.66
"205","ADO03",2008,2.31846994535519,15.645737704918,644.05
"206","ADO03",2009,3.09843835616438,17.3044383561644,431.24
"207","ADO03",2010,2.63284931506849,15.3098356164384,653.67
"208","ADO03",2011,3.12167123287671,17.4738904109589,443.2
"209","ADO03",2012,2.3127868852459,16.6863387978142,418.43
"210","ADO03",2013,2.34076712328767,15.3880273972603,573.3
"211","ADO03",2014,3.48991780821918,16.7736712328767,523.2
"212","ADO03",2015,3.25419178082192,17.7300821917808,408.21
"213","ADO03",2016,3.17234972677596,16.964043715847,478.94
"214","ADO03",2017,2.77742465753425,18.272602739726,337.07
"215","ADO03",2018,3.39178082191781,16.1897808219178,723.75
"216","ADO03",2019,2.83632876712329,17.3838630136986,422.17
"217","ADO03",2020,3.57109289617486,17.2667759562842,559.86
"218","ADO03",2021,2.9533698630137,16.5734520547945,569.92
"219","ADO03",2022,3.98775342465753,18.2951780821918,421.72
"220","ALU01",1950,2.67276712328767,14.5979178082192,348.93
"221","ALU01",1951,1.60528767123288,12.2973150684932,700.26
"222","ALU01",1952,1.49327868852459,13.7577049180328,539.86
"223","ALU01",1953,2.348,14.1862191780822,366.67
"224","ALU01",1954,2.01016438356164,13.7048219178082,409.79
"225","ALU01",1955,3.73284931506849,14.3754794520548,683.68
"226","ALU01",1956,1.25188524590164,12.4405191256831,513.6
"227","ALU01",1957,2.03164383561644,13.7018356164384,532.6
"228","ALU01",1958,2.9266301369863,13.7522191780822,482.33
"229","ALU01",1959,3.14632876712329,13.0951506849315,769.32
"230","ALU01",1960,2.77142076502732,13.1908196721311,778.36
"231","ALU01",1961,1.33257534246575,15.3402191780822,575.22
"232","ALU01",1962,0.760904109589041,14.2135342465753,616.46
"233","ALU01",1963,0.545397260273973,13.001397260274,777.58
"234","ALU01",1964,0.708224043715847,14.818606557377,568.07
"235","ALU01",1965,0.65413698630137,13.7932328767123,635.94
"236","ALU01",1966,1.27243835616438,14.0028219178082,682.73
"237","ALU01",1967,0.263698630136986,14.463397260274,492.46
"238","ALU01",1968,0.930054644808743,14.0972404371585,574.17
"239","ALU01",1969,0.523260273972603,12.2276438356164,927.9
"240","ALU01",1970,0.0415890410958904,13.9230410958904,567.63
"241","ALU01",1971,-0.00882191780821919,12.3024383561644,868.86
"242","ALU01",1972,0.428196721311475,11.9292896174863,735.63
"243","ALU01",1973,0.183452054794521,13.8280273972603,481.94
"244","ALU01",1974,0.535041095890411,13.2686575342466,623.51
"245","ALU01",1975,0.487205479452055,13.3950410958904,690.58
"246","ALU01",1976,0.362841530054645,13.2782240437158,700.95
"247","ALU01",1977,0.981342465753425,13.1429589041096,754.02
"248","ALU01",1978,0.31172602739726,13.6677534246575,556.95
"249","ALU01",1979,1.30684931506849,13.6406575342466,757.2
"250","ALU01",1980,0.17292349726776,14.0851912568306,512.57
"251","ALU01",1981,0.563013698630137,15.0769589041096,465.48
"252","ALU01",1982,1.56693150684932,14.340301369863,627.95
"253","ALU01",1983,1.06038356164384,15.2992602739726,377.47
"254","ALU01",1984,0.549562841530055,13.1363661202186,655.64
"255","ALU01",1985,1.62523287671233,14.5271232876712,471.47
"256","ALU01",1986,1.41756164383562,13.9711780821918,628.45
"257","ALU01",1987,2.12342465753425,14.685698630137,583.83
"258","ALU01",1988,1.25248633879781,14.4843715846995,633.2
"259","ALU01",1989,2.32460273972603,15.1538356164384,648.19
"260","ALU01",1990,1.87649315068493,15.1355890410959,446.07
"261","ALU01",1991,1.19435616438356,13.9841643835616,542.11
"262","ALU01",1992,0.709535519125683,14.4132240437158,443.11
"263","ALU01",1993,0.37558904109589,14.0187945205479,509.61
"264","ALU01",1994,1.8206301369863,15.9489863013699,401.94
"265","ALU01",1995,1.56619178082192,15.4808493150685,499.81
"266","ALU01",1996,1.28945355191257,14.1372131147541,726.5
"267","ALU01",1997,2.22586301369863,15.3561917808219,670.36
"268","ALU01",1998,1.4086301369863,14.9522739726027,495.73
"269","ALU01",1999,1.36671232876712,14.4935616438356,576.32
"270","ALU01",2000,1.0716393442623,15.1827322404372,509.85
"271","ALU01",2001,1.47780821917808,14.9391506849315,380.23
"272","ALU01",2002,2.1626301369863,14.8042739726027,693.52
"273","ALU01",2003,2.29378082191781,15.1412876712329,640.54
"274","ALU01",2004,1.36073770491803,14.796912568306,546.49
"275","ALU01",2005,0.978767123287671,15.3571232876712,380.92
"276","ALU01",2006,2.60043835616438,15.9226849315068,549.03
"277","ALU01",2007,1.36147945205479,14.9372328767123,507.85
"278","ALU01",2008,1.65907103825137,14.3737704918033,706.29
"279","ALU01",2009,2.45120547945205,16.0503561643836,491.7
"280","ALU01",2010,1.91369863013699,14.0434794520548,732.19
"281","ALU01",2011,2.49213698630137,16.2032602739726,499.09
"282","ALU01",2012,1.66972677595628,15.4301912568306,459.95
"283","ALU01",2013,1.65328767123288,14.1052602739726,638.56
"284","ALU01",2014,2.78854794520548,15.4829863013699,597.51
"285","ALU01",2015,2.63101369863014,16.4786301369863,467.61
"286","ALU01",2016,2.49644808743169,15.6769398907104,553.66
"287","ALU01",2017,2.17290410958904,17.0057534246575,374.98
"288","ALU01",2018,2.67309589041096,14.8958630136986,790.34
"289","ALU01",2019,2.16693150684931,16.1036164383562,474.37
"290","ALU01",2020,2.90426229508197,15.9948907103825,624.42
"291","ALU01",2021,2.30915068493151,15.3195616438356,623.07
"292","ALU01",2022,3.39441095890411,17.0454794520548,473.45
"293","ALU02",1950,2.67276712328767,14.5979178082192,348.93
"294","ALU02",1951,1.60528767123288,12.2973150684932,700.26
"295","ALU02",1952,1.49327868852459,13.7577049180328,539.86
"296","ALU02",1953,2.348,14.1862191780822,366.67
"297","ALU02",1954,2.01016438356164,13.7048219178082,409.79
"298","ALU02",1955,3.73284931506849,14.3754794520548,683.68
"299","ALU02",1956,1.25188524590164,12.4405191256831,513.6
"300","ALU02",1957,2.03164383561644,13.7018356164384,532.6
"301","ALU02",1958,2.9266301369863,13.7522191780822,482.33
"302","ALU02",1959,3.14632876712329,13.0951506849315,769.32
"303","ALU02",1960,2.77142076502732,13.1908196721311,778.36
"304","ALU02",1961,1.33257534246575,15.3402191780822,575.22
"305","ALU02",1962,0.760904109589041,14.2135342465753,616.46
"306","ALU02",1963,0.545397260273973,13.001397260274,777.58
"307","ALU02",1964,0.708224043715847,14.818606557377,568.07
"308","ALU02",1965,0.65413698630137,13.7932328767123,635.94
"309","ALU02",1966,1.27243835616438,14.0028219178082,682.73
"310","ALU02",1967,0.263698630136986,14.463397260274,492.46
"311","ALU02",1968,0.930054644808743,14.0972404371585,574.17
"312","ALU02",1969,0.523260273972603,12.2276438356164,927.9
"313","ALU02",1970,0.0415890410958904,13.9230410958904,567.63
"314","ALU02",1971,-0.00882191780821919,12.3024383561644,868.86
"315","ALU02",1972,0.428196721311475,11.9292896174863,735.63
"316","ALU02",1973,0.183452054794521,13.8280273972603,481.94
"317","ALU02",1974,0.535041095890411,13.2686575342466,623.51
"318","ALU02",1975,0.487205479452055,13.3950410958904,690.58
"319","ALU02",1976,0.362841530054645,13.2782240437158,700.95
"320","ALU02",1977,0.981342465753425,13.1429589041096,754.02
"321","ALU02",1978,0.31172602739726,13.6677534246575,556.95
"322","ALU02",1979,1.30684931506849,13.6406575342466,757.2
"323","ALU02",1980,0.17292349726776,14.0851912568306,512.57
"324","ALU02",1981,0.563013698630137,15.0769589041096,465.48
"325","ALU02",1982,1.56693150684932,14.340301369863,627.95
"326","ALU02",1983,1.06038356164384,15.2992602739726,377.47
"327","ALU02",1984,0.549562841530055,13.1363661202186,655.64
"328","ALU02",1985,1.62523287671233,14.5271232876712,471.47
"329","ALU02",1986,1.41756164383562,13.9711780821918,628.45
"330","ALU02",1987,2.12342465753425,14.685698630137,583.83
"331","ALU02",1988,1.25248633879781,14.4843715846995,633.2
"332","ALU02",1989,2.32460273972603,15.1538356164384,648.19
"333","ALU02",1990,1.87649315068493,15.1355890410959,446.07
"334","ALU02",1991,1.19435616438356,13.9841643835616,542.11
"335","ALU02",1992,0.709535519125683,14.4132240437158,443.11
"336","ALU02",1993,0.37558904109589,14.0187945205479,509.61
"337","ALU02",1994,1.8206301369863,15.9489863013699,401.94
"338","ALU02",1995,1.56619178082192,15.4808493150685,499.81
"339","ALU02",1996,1.28945355191257,14.1372131147541,726.5
"340","ALU02",1997,2.22586301369863,15.3561917808219,670.36
"341","ALU02",1998,1.4086301369863,14.9522739726027,495.73
"342","ALU02",1999,1.36671232876712,14.4935616438356,576.32
"343","ALU02",2000,1.0716393442623,15.1827322404372,509.85
"344","ALU02",2001,1.47780821917808,14.9391506849315,380.23
"345","ALU02",2002,2.1626301369863,14.8042739726027,693.52
"346","ALU02",2003,2.29378082191781,15.1412876712329,640.54
"347","ALU02",2004,1.36073770491803,14.796912568306,546.49
"348","ALU02",2005,0.978767123287671,15.3571232876712,380.92
"349","ALU02",2006,2.60043835616438,15.9226849315068,549.03
"350","ALU02",2007,1.36147945205479,14.9372328767123,507.85
"351","ALU02",2008,1.65907103825137,14.3737704918033,706.29
"352","ALU02",2009,2.45120547945205,16.0503561643836,491.7
"353","ALU02",2010,1.91369863013699,14.0434794520548,732.19
"354","ALU02",2011,2.49213698630137,16.2032602739726,499.09
"355","ALU02",2012,1.66972677595628,15.4301912568306,459.95
"356","ALU02",2013,1.65328767123288,14.1052602739726,638.56
"357","ALU02",2014,2.78854794520548,15.4829863013699,597.51
"358","ALU02",2015,2.63101369863014,16.4786301369863,467.61
"359","ALU02",2016,2.49644808743169,15.6769398907104,553.66
"360","ALU02",2017,2.17290410958904,17.0057534246575,374.98
"361","ALU02",2018,2.67309589041096,14.8958630136986,790.34
"362","ALU02",2019,2.16693150684931,16.1036164383562,474.37
"363","ALU02",2020,2.90426229508197,15.9948907103825,624.42
"364","ALU02",2021,2.30915068493151,15.3195616438356,623.07
"365","ALU02",2022,3.39441095890411,17.0454794520548,473.45
"366","ALU03",1950,2.67276712328767,14.5979178082192,348.93
"367","ALU03",1951,1.60528767123288,12.2973150684932,700.26
"368","ALU03",1952,1.49327868852459,13.7577049180328,539.86
"369","ALU03",1953,2.348,14.1862191780822,366.67
"370","ALU03",1954,2.01016438356164,13.7048219178082,409.79
"371","ALU03",1955,3.73284931506849,14.3754794520548,683.68
"372","ALU03",1956,1.25188524590164,12.4405191256831,513.6
"373","ALU03",1957,2.03164383561644,13.7018356164384,532.6
"374","ALU03",1958,2.9266301369863,13.7522191780822,482.33
"375","ALU03",1959,3.14632876712329,13.0951506849315,769.32
"376","ALU03",1960,2.77142076502732,13.1908196721311,778.36
"377","ALU03",1961,1.33257534246575,15.3402191780822,575.22
"378","ALU03",1962,0.760904109589041,14.2135342465753,616.46
"379","ALU03",1963,0.545397260273973,13.001397260274,777.58
"380","ALU03",1964,0.708224043715847,14.818606557377,568.07
"381","ALU03",1965,0.65413698630137,13.7932328767123,635.94
"382","ALU03",1966,1.27243835616438,14.0028219178082,682.73
"383","ALU03",1967,0.263698630136986,14.463397260274,492.46
"384","ALU03",1968,0.930054644808743,14.0972404371585,574.17
"385","ALU03",1969,0.523260273972603,12.2276438356164,927.9
"386","ALU03",1970,0.0415890410958904,13.9230410958904,567.63
"387","ALU03",1971,-0.00882191780821919,12.3024383561644,868.86
"388","ALU03",1972,0.428196721311475,11.9292896174863,735.63
"389","ALU03",1973,0.183452054794521,13.8280273972603,481.94
"390","ALU03",1974,0.535041095890411,13.2686575342466,623.51
"391","ALU03",1975,0.487205479452055,13.3950410958904,690.58
"392","ALU03",1976,0.362841530054645,13.2782240437158,700.95
"393","ALU03",1977,0.981342465753425,13.1429589041096,754.02
"394","ALU03",1978,0.31172602739726,13.6677534246575,556.95
"395","ALU03",1979,1.30684931506849,13.6406575342466,757.2
"396","ALU03",1980,0.17292349726776,14.0851912568306,512.57
"397","ALU03",1981,0.563013698630137,15.0769589041096,465.48
"398","ALU03",1982,1.56693150684932,14.340301369863,627.95
"399","ALU03",1983,1.06038356164384,15.2992602739726,377.47
"400","ALU03",1984,0.549562841530055,13.1363661202186,655.64
"401","ALU03",1985,1.62523287671233,14.5271232876712,471.47
"402","ALU03",1986,1.41756164383562,13.9711780821918,628.45
"403","ALU03",1987,2.12342465753425,14.685698630137,583.83
"404","ALU03",1988,1.25248633879781,14.4843715846995,633.2
"405","ALU03",1989,2.32460273972603,15.1538356164384,648.19
"406","ALU03",1990,1.87649315068493,15.1355890410959,446.07
"407","ALU03",1991,1.19435616438356,13.9841643835616,542.11
"408","ALU03",1992,0.709535519125683,14.4132240437158,443.11
"409","ALU03",1993,0.37558904109589,14.0187945205479,509.61
"410","ALU03",1994,1.8206301369863,15.9489863013699,401.94
"411","ALU03",1995,1.56619178082192,15.4808493150685,499.81
"412","ALU03",1996,1.28945355191257,14.1372131147541,726.5
"413","ALU03",1997,2.22586301369863,15.3561917808219,670.36
"414","ALU03",1998,1.4086301369863,14.9522739726027,495.73
"415","ALU03",1999,1.36671232876712,14.4935616438356,576.32
"416","ALU03",2000,1.0716393442623,15.1827322404372,509.85
"417","ALU03",2001,1.47780821917808,14.9391506849315,380.23
"418","ALU03",2002,2.1626301369863,14.8042739726027,693.52
"419","ALU03",2003,2.29378082191781,15.1412876712329,640.54
"420","ALU03",2004,1.36073770491803,14.796912568306,546.49
"421","ALU03",2005,0.978767123287671,15.3571232876712,380.92
"422","ALU03",2006,2.60043835616438,15.9226849315068,549.03
"423","ALU03",2007,1.36147945205479,14.9372328767123,507.85
"424","ALU03",2008,1.65907103825137,14.3737704918033,706.29
"425","ALU03",2009,2.45120547945205,16.0503561643836,491.7
"426","ALU03",2010,1.91369863013699,14.0434794520548,732.19
"427","ALU03",2011,2.49213698630137,16.2032602739726,499.09
"428","ALU03",2012,1.66972677595628,15.4301912568306,459.95
"429","ALU03",2013,1.65328767123288,14.1052602739726,638.56
"430","ALU03",2014,2.78854794520548,15.4829863013699,597.51
"431","ALU03",2015,2.63101369863014,16.4786301369863,467.61
"432","ALU03",2016,2.49644808743169,15.6769398907104,553.66
"433","ALU03",2017,2.17290410958904,17.0057534246575,374.98
"434","ALU03",2018,2.67309589041096,14.8958630136986,790.34
"435","ALU03",2019,2.16693150684931,16.1036164383562,474.37
"436","ALU03",2020,2.90426229508197,15.9948907103825,624.42
"437","ALU03",2021,2.30915068493151,15.3195616438356,623.07
"438","ALU03",2022,3.39441095890411,17.0454794520548,473.45
"439","ALU04",1950,2.67276712328767,14.5979178082192,348.93
"440","ALU04",1951,1.60528767123288,12.2973150684932,700.26
"441","ALU04",1952,1.49327868852459,13.7577049180328,539.86
"442","ALU04",1953,2.348,14.1862191780822,366.67
"443","ALU04",1954,2.01016438356164,13.7048219178082,409.79
"444","ALU04",1955,3.73284931506849,14.3754794520548,683.68
"445","ALU04",1956,1.25188524590164,12.4405191256831,513.6
"446","ALU04",1957,2.03164383561644,13.7018356164384,532.6
"447","ALU04",1958,2.9266301369863,13.7522191780822,482.33
"448","ALU04",1959,3.14632876712329,13.0951506849315,769.32
"449","ALU04",1960,2.77142076502732,13.1908196721311,778.36
"450","ALU04",1961,1.33257534246575,15.3402191780822,575.22
"451","ALU04",1962,0.760904109589041,14.2135342465753,616.46
"452","ALU04",1963,0.545397260273973,13.001397260274,777.58
